index,Grupo,ID_producto,Producto,Cantidad,Venta_Promedio,Monto_gravado,IVA,Total,Fecha_raw,Fecha,Año,Mes
9359,Grupo : GRIFERIAS IMPORTADAS de la familia SANITARIOS E IMPORTACIONES,5415,5415,3.0,363201.833333333,990549.2727,99056.2273,1089605.5,,2021-06-08,2021.0,6.0
9363,Grupo : GRIFERIAS IMPORTADAS de la familia SANITARIOS E IMPORTACIONES,5416,5416,2.0,961728.5,1748597.0,174860.0,1923457.0,,2021-06-30,2021.0,6.0
9366,Grupo : GRIFERIAS IMPORTADAS de la familia SANITARIOS E IMPORTACIONES,5417,5417,5.0,110945.2,504297.0,50429.0,554726.0,,2021-05-24,2021.0,5.0
9371,Grupo : GRIFERIAS IMPORTADAS de la familia SANITARIOS E IMPORTACIONES,5422,5422,19.0,46228.1231578947,798485.9455,79848.3945,878334.34,,2021-07-22,2021.0,7.0
9387,Grupo : GRIFERIAS IMPORTADAS de la familia SANITARIOS E IMPORTACIONES,5430,5430,47.0,46855.1557446809,2001993.6545,200198.6655,2202192.32,,2021-12-28,2021.0,12.0
9409,Grupo : GRIFERIAS IMPORTADAS de la familia SANITARIOS E IMPORTACIONES,5441,5441,13.0,352125.615384615,4161483.8182,416149.1818,4577633.0,,2021-12-27,2021.0,12.0
9417,Grupo : GRIFERIAS IMPORTADAS de la familia SANITARIOS E IMPORTACIONES,5442,5442,10.0,299073.11,2718846.0,271885.1,2990731.1,,2021-04-08,2021.0,4.0
9427,Grupo : GRIFERIAS IMPORTADAS de la familia SANITARIOS E IMPORTACIONES,5443,5443,1.0,421127.4,382843.0909,38284.3091,421127.4,,2021-12-27,2021.0,12.0
9431,Grupo : GRIFERIAS IMPORTADAS de la familia SANITARIOS E IMPORTACIONES,5444,5444,21.0,53244.1447619048,1016477.8545,101649.1855,1118127.04,,2021-07-10,2021.0,7.0
9442,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,736.0,,187335774.2792,18733636.9478,206069411227.0,,2021-12-29,2021.0,12.0
9443,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,1636,1636,0.0,0.0,0.0,0.0,0.0,,,,
9446,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,3917,3917,21.0,124249.142857143,2372030.0,237202.0,2609232.0,,2021-09-23,2021.0,9.0
9457,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,3919,3919,26.0,122864.423076923,2904070.4544,290404.5456,3194475.0,,2021-11-23,2021.0,11.0
9486,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,3920,3920,26.0,92346.0846153846,2182728.6364,218269.5636,2400998.2,,2021-12-29,2021.0,12.0
9515,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,3941,3941,7.0,366569.285714286,2332713.0,233272.0,2565985.0,,2021-12-29,2021.0,12.0
9519,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4153,4153,31.0,76608.3483870968,2158961.1819,215897.6181,2374858.8,,2021-02-12,2021.0,2.0
9532,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4201,4201,2.0,117000.0,212728.0,21272.0,234000.0,,2021-08-11,2021.0,8.0
9534,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4206,4206,23.0,208376.708695652,4356970.3636,435693.9364,4792664.3,,2021-10-05,2021.0,10.0
9559,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4210,4210,1.0,32500.0,29545.0,2955.0,32500.0,,2021-12-29,2021.0,12.0
9561,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4230,4230,29.0,214847.516724138,5664160.5318,566417.4532,6230577985.0,,2021-03-19,2021.0,3.0
9583,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4282,4282,1.0,249809.0,227099.0,22710.0,249809.0,,2021-12-27,2021.0,12.0
9585,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4292,4292,21.0,259872.238095238,4961197.0,496120.0,5457317.0,,2021-07-16,2021.0,7.0
9596,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4293,4293,21.0,274868.380952381,5247487.0,524749.0,5772236.0,,2021-11-23,2021.0,11.0
9607,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4317,4317,9.0,226407.777777778,1852427.0,185243.0,2037670.0,,2021-11-23,2021.0,11.0
9615,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4331,4331,1.0,149760.0,136145.0,13615.0,149760.0,,2021-12-22,2021.0,12.0
9617,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4423,4423,7.0,318571.428571429,2027272.0,202728.0,2230000.0,,2021-12-07,2021.0,12.0
9620,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4426,4426,2.0,210000.0,381818.0,38182.0,420000.0,,2021-09-25,2021.0,9.0
9623,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4592,4592,1.0,174720.0,158836.0,15884.0,174720.0,,2021-01-07,2021.0,1.0
9625,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4602,4602,1.0,97500.0,88636.0,8864.0,97500.0,,2021-12-07,2021.0,12.0
9627,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4643,4643,64.0,1073.0,62428.0,6244.0,68672.0,,2021-04-23,2021.0,4.0
9630,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4731,4731,4.0,325000.0,1181818.0,118182.0,1300000.0,,2021-05-31,2021.0,5.0
9634,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4793,4793,2.0,238000.0,432727.0,43273.0,476000.0,,2021-04-23,2021.0,4.0
9636,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4958,4958,3.0,253333.333333333,690908.0,69092.0,760000.0,,2021-10-05,2021.0,10.0
9639,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4959,4959,41.0,280010.15097561,10436694.4273,1043721.7627,11480416.19,,2021-01-11,2021.0,1.0
9669,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,4960,4960,11.0,260686.545454545,2606866.0,260686.0,2867552.0,,2021-12-29,2021.0,12.0
9679,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5013,5013,1.0,1129625.0,1026932.0,102693.0,1129625.0,,2021-12-27,2021.0,12.0
9681,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5014,5014,1.0,45010.0,40918.0,4092.0,45010.0,,2021-07-16,2021.0,7.0
9683,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5215,5215,1.0,91000.0,82727.0,8273.0,91000.0,,2021-11-08,2021.0,11.0
9685,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5224,5224,29.0,847890.691034483,22353480.6727,2235349.3673,24588830.04,,2021-04-23,2021.0,4.0
9705,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5229,5229,4.0,638001.75,2320006.0,232001.0,2552007.0,,2021-12-29,2021.0,12.0
9710,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5295,5295,1.0,455000.0,413637.0,41363.0,455000.0,,2021-11-20,2021.0,11.0
9712,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5327,5327,14.0,960915.0,12229826.0,1222984.0,13452810.0,,2021-07-20,2021.0,7.0
9726,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5423,5423,42.0,979515.954285714,37399699.4364,3739970.6436,41139670.08,,2021-12-29,2021.0,12.0
9741,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5424,5424,44.0,716261.544818182,28650460.8837,2865047.0883,31515507972.0,,2021-08-11,2021.0,8.0
9759,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5425,5425,13.0,296288.153846154,3501587.0,350159.0,3851746.0,,2021-12-20,2021.0,12.0
9766,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5426,5426,13.0,248742.461538462,2939685.0,293967.0,3233652.0,,2021-12-27,2021.0,12.0
9773,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5427,5427,13.0,29231.6923076923,345464.0,34548.0,380012.0,,2021-12-27,2021.0,12.0
9780,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5428,5428,33.0,44257.2545454545,1327717.5455,132771.8545,1460489.4,,2021-12-27,2021.0,12.0
9797,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5429,5429,29.0,21598.2227586207,569408.1455,56940.3145,626348.46,,2021-12-27,2021.0,12.0
9812,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5431,5431,21.0,803141.214285714,15332695.4545,1533270.0455,16865965.5,,2021-12-27,2021.0,12.0
9830,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5432,5432,5.0,289574.8,1316249.0,131625.0,1447874.0,,2021-09-14,2021.0,9.0
9834,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5433,5433,3.0,333003.333333333,908191.0,90819.0,999010.0,,2021-02-07,2021.0,2.0
9837,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5434,5434,33.0,65302.5545454545,1959075.5455,195908.7545,2154984.3,,2021-07-31,2021.0,7.0
9845,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5436,5436,1.0,1008848.0,917135.0,91713.0,1008848.0,,2021-08-11,2021.0,8.0
9847,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5458,5458,1.0,472314.0,429376.0,42938.0,472314.0,,2021-04-17,2021.0,4.0
9849,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5642,5642,1.0,215664.0,196058.0,19606.0,215664.0,,2021-03-24,2021.0,3.0
9851,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,5643,5643,1.0,212450.0,193136.0,19314.0,212450.0,,2021-12-27,2021.0,12.0
9853,Grupo : LOSAS Y ESMALTADOS de la familia SANITARIOS E IMPORTACIONES,741,741,77.0,2514.93506493507,176044.0,17606.0,193650.0,,2021-12-27,2021.0,12.0
9868,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,67248926.0,,4199464287.7235,419946471.5101,4619410759.2336,,2021-12-29,2021.0,12.0
9869,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,3786,3786,2546.8882,57190.7946743795,132416872.5499,13241687.5549,145658560.1048,,,,
9927,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,3878,3878,20.58,120000.0,2245091.0,224509.0,2469600.0,,2021-12-16,2021.0,12.0
9929,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4303,4303,127.91,130367.652099132,15159387.8,1515938.58,16675326.38,,2021-05-03,2021.0,5.0
9944,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4306,4306,3.53,83540.4609915014,268088.9339,26808.8934,294897.8273,,2021-12-27,2021.0,12.0
9949,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4315,4315,5.79,62686.701208981,329960.0,32996.0,362956.0,,2021-11-22,2021.0,11.0
9952,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4316,4316,535.63,83692.7935328492,40753065.0,4075306.0,44828371.0,,2021-06-01,2021.0,6.0
9969,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4335,4335,2.44,51500.0,114236.0,11424.0,125660.0,,2021-12-20,2021.0,12.0
9971,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4384,4384,0.0,0.0,0.0,0.0,0.0,,2021-06-07,2021.0,6.0
9974,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4559,4559,380.48,84343.6979807086,29173718.6434,2917371.5643,32091090.2077,,2021-11-19,2021.0,11.0
9994,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4560,4560,236.81,95332.7477724758,20523405.0,2052343.0,22575748.0,,2021-05-11,2021.0,5.0
10017,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4561,4561,13.56,83280.0147492625,1026616.0,102661.0,1129277.0,,2021-11-13,2021.0,11.0
10019,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4562,4562,165.14,92502.3942448831,13887131896.0,1388713.4896,15275845.3856,,2021-12-28,2021.0,12.0
10038,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4563,4563,690.2614,90601.9955231453,56853691.9752,5685368.2974,62539060.2726,,2021-12-17,2021.0,12.0
10076,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4564,4564,765811.0,94866.5713375755,66045325875.0,6604537.9876,72649863.8626,,2021-12-30,2021.0,12.0
10146,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4565,4565,785.34,96731.2069350854,69060804.8676,6906081.1868,75966886.0544,,2021-12-30,2021.0,12.0
10173,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4566,4566,367.89,94932.1755323602,31749634.2333,3174963.8233,34924598.0566,,2021-09-12,2021.0,9.0
10198,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4633,4633,13.2,49700.0,596400.0,59640.0,656040.0,,2021-02-12,2021.0,2.0
10200,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4639,4639,66.0,40000.0,2400000.0,240000.0,2640000.0,,2021-07-01,2021.0,7.0
10203,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4656,4656,568.55,67857.8137366986,35073236.0,3507324.0,38580560.0,,2021-07-30,2021.0,7.0
10208,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4685,4685,34.2,116387.602339181,3618598.0,361858.0,3980456.0,,2021-12-21,2021.0,12.0
10216,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4686,4686,30.78,105627.745289149,2955656.0,295566.0,3251222.0,,2021-01-12,2021.0,1.0
10222,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4687,4687,53.01,122071.024335031,5882715.0,588270.0,6470985.0,,2021-12-21,2021.0,12.0
10235,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4688,4688,29.9128,123164.216953946,3349258.9899,334927599.0,3684186.5889,,2021-12-28,2021.0,12.0
10245,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4689,4689,69.9666,114601.808098436,7289363.3332,728935.5333,8018298.8665,,2021-12-29,2021.0,12.0
10253,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4690,4690,22.38,73785.9249329759,1501209.0,150120.0,1651329.0,,2021-06-09,2021.0,6.0
10259,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4691,4691,24.05,69665.2806652807,1523137.0,152313.0,1675450.0,,2021-12-28,2021.0,12.0
10266,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4692,4692,183.97,112607.502518889,18833091.1258,1883311.1126,20716402.2384,,2021-11-09,2021.0,11.0
10292,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4695,4695,72.6748,66701.5389103238,4406835.0,440686.0,4847521.0,,2021-11-22,2021.0,11.0
10308,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4696,4696,282963.0,56102.4621593636,14431747.0,1443174.0,15874921.0,,2021-10-25,2021.0,10.0
10321,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4697,4697,421.2044,64915.4947099318,24856994.0,2485698.0,27342692.0,,2021-03-08,2021.0,3.0
10344,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4736,4736,150.77,106988.088262917,14664173.6977,1466420.3697,16130594.0674,,2021-11-26,2021.0,11.0
10364,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4798,4798,572.31,45377.3654138491,23609022.0,2360898.0,25969920.0,,2021-12-22,2021.0,12.0
10389,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4897,4897,1219.68,62525.3649227666,69328111.7172,6932825.3718,76260937089.0,,2021-05-08,2021.0,5.0
10417,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4908,4908,194.94,101148.36872884,17925328.0,1792535.0,19717863.0,,2021-04-11,2021.0,4.0
10432,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4909,4909,449.28,64670.8511396011,26413927.0,2641393.0,29055320.0,,2021-12-18,2021.0,12.0
10439,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4913,4913,274.0476,32728.5953243159,8153814.0,815379.0,8969193.0,,2021-02-02,2021.0,2.0
10454,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4924,4924,15.2,110000.0,1520000.0,152000.0,1672000.0,,2021-10-21,2021.0,10.0
10456,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4952,4952,639.7324,57792.0051071354,33610381.2982,3361036.8298,36971418128.0,,2021-01-06,2021.0,1.0
10474,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4953,4953,8.4,52500.0,400908.0,40092.0,441000.0,,2021-10-18,2021.0,10.0
10476,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4970,4970,11.0828,52897.9138845779,532961.0,53296.0,586257.0,,2021-01-20,2021.0,1.0
10481,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4971,4971,13.44,52500.0,641455.0,64145.0,705600.0,,2021-12-03,2021.0,12.0
10484,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4973,4973,641.1,53099.9292715645,30947621.3422,3094743.3138,34042364656.0,,2021-04-02,2021.0,4.0
10500,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4974,4974,100.8,52500.0,4810909.0,481091.0,5292000.0,,2021-06-11,2021.0,6.0
10504,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4975,4975,214362.0,61690.0328416417,12021817.2,1202181.62,13223998.82,,2021-03-02,2021.0,3.0
10518,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4976,4976,19.27,65314.9795537104,1144198.1418,114421.5142,1258619656.0,,2021-10-11,2021.0,10.0
10524,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4992,4992,223.92,57841.7178813862,11774469.3345,1177448.1335,12951917468.0,,2021-12-15,2021.0,12.0
10537,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,4999,4999,30.66,90610.0130463144,2525548.0,252555.0,2778103.0,,2021-05-18,2021.0,5.0
10539,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5031,5031,127.83,67952.5122897598,7896699.6781,789669.9679,8686369646.0,,2021-01-20,2021.0,1.0
10543,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5063,5063,78.26,43447.2348428316,3091072.7262,309107.8726,3400180.5988,,2021-01-07,2021.0,1.0
10549,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5064,5064,0.26,41625.38,9838.7262,983.8726,10822.5988,,2021-09-11,2021.0,9.0
10551,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5065,5065,13.76,44371.1190988372,555041.7262,55504.8726,610546.5988,,2021-06-01,2021.0,6.0
10554,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5067,5067,191.77,87843.6716900454,15314349.7455,1531431.1745,16845780.92,,2021-12-01,2021.0,12.0
10571,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5069,5069,0.28,43062.43,10961.3458,1096.1346,12057.4804,,2021-12-13,2021.0,12.0
10573,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5070,5070,29152.0,76500.0,2027387.0,202741.0,2230128.0,,2021-06-01,2021.0,6.0
10579,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5085,5085,111.26,50135.3586194499,5070964.0,507096.0,5578060.0,,2021-10-27,2021.0,10.0
10583,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5086,5086,68.45,50638.7605916728,3151111875.0,315111.2875,3466223.1625,,2021-04-28,2021.0,4.0
10587,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5171,5171,1.0,517500.0,470455.0,47045.0,517500.0,,2021-08-17,2021.0,8.0
10589,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5194,5194,33.9,76490.0,2357283.0,235728.0,2593011.0,,2021-07-14,2021.0,7.0
10591,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5195,5195,79.2,59343.7752525253,4272752.0,427275.0,4700027.0,,2021-10-22,2021.0,10.0
10596,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5196,5196,317.16,58102.3300542313,16752485.0,1675250.0,18427735.0,,2021-09-03,2021.0,9.0
10611,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5197,5197,236.52,58619.8330881109,12604331.7473,1260431.1747,13864762922.0,,2021-07-19,2021.0,7.0
10628,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5198,5198,1679.6456,59423.1650194541,90736237.5396,9073620.1234,99809857663.0,,2021-03-11,2021.0,3.0
10700,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5199,5199,220.7528,62321.8187945974,12507015.0,1250701.0,13757716.0,,2021-12-27,2021.0,12.0
10715,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5200,5200,170.02,67132.8291259852,10376293.8254,1037629.7826,11413923608.0,,2021-08-10,2021.0,8.0
10722,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5201,5201,530.5264,59704.4163777712,28795244.35,2879524735.0,31674769085.0,,2021-03-16,2021.0,3.0
10740,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5208,5208,141.12,71348.0017006803,9153300.0,915330.0,10068630.0,,2021-10-28,2021.0,10.0
10742,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5209,5209,261.0,59015.2393226054,14002705.8756,1400271.5876,15402977.4632,,2021-02-01,2021.0,2.0
10751,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5236,5236,170.9,101757.51251024,15809417.6337,1580941.2543,17390358888.0,,2021-08-18,2021.0,8.0
10772,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5237,5237,240.24,57765.5427905428,12615993.0,1261601.0,13877594.0,,2021-12-30,2021.0,12.0
10784,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5239,5239,0.36,60733.1888888889,19875.9527,1987.9953,21863948.0,,2021-08-10,2021.0,8.0
10788,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5240,5240,300.5099,83178.3398460417,22723586.5896,2272327.9997,24995914.5893,,2021-01-21,2021.0,1.0
10806,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5241,5241,1.79,59867.0815642458,97420.2509,9741.8251,107162076.0,,2021-09-12,2021.0,9.0
10809,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5242,5242,313.88,84752.0613705875,24183622057.0,2418354966.0,26601977023.0,,2021-07-10,2021.0,7.0
10819,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5243,5243,118695.0,93404.5798727832,10078779.7346,1007876.8734,11086656608.0,,2021-09-21,2021.0,9.0
10832,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5244,5244,287.4375,104147.417347075,27214429.3397,2721443934.0,29935873.2737,,2021-10-28,2021.0,10.0
10849,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5245,5245,34.02,70869.4885361552,2191799.0,219181.0,2410980.0,,2021-10-12,2021.0,10.0
10854,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5246,5246,50.05,56416.5034965035,2566952.0,256694.0,2823646.0,,2021-04-06,2021.0,4.0
10861,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5248,5248,539815.0,124167.24803868,60933949.0,6093394.0,67027343.0,,2021-01-28,2021.0,1.0
10933,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5249,5249,69.35,107372.04037491,6769318.0,676933.0,7446251.0,,2021-12-15,2021.0,12.0
10944,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5250,5250,121.91,60513.7235821508,6706571.0381,670657.0038,7377228.0419,,2021-10-03,2021.0,10.0
10952,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5251,5251,233.11,126334.275838874,26772529.8554,2677253.1854,29449783.0408,,2021-05-24,2021.0,5.0
10963,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5265,5265,282.96,50203.9895957026,12914290.9054,1291429.9906,14205720896.0,,2021-11-22,2021.0,11.0
10985,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5267,5267,100.8,53307.4007936508,4884897.0,488489.0,5373386.0,,2021-10-14,2021.0,10.0
10990,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5268,5268,2.52,66401.1904761905,152119.0,15212.0,167331.0,,2021-02-06,2021.0,2.0
10992,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5281,5281,380.03,58330.333047391,20152067.9709,2015208.4971,22167276468.0,,2021-02-17,2021.0,2.0
11008,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5282,5282,173.34,64625.7932387216,10183850.0,1018385.0,11202235.0,,2021-01-07,2021.0,1.0
11015,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5283,5283,120.78,60436.1952185792,6635894.3259,663589.3326,7299483.6585,,2021-05-05,2021.0,5.0
11032,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5284,5284,68.87,65535.007633222,4103087.6143,410308.3614,4513395.9757,,2021-09-21,2021.0,9.0
11045,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5285,5285,1375.6775,54167.6400492848,67742853949.0,6774349.6949,74517203.6439,,2021-10-14,2021.0,10.0
11072,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5287,5287,656.46,70827.0702845566,42268309.4173,4226829.1417,46495138559.0,,2021-11-16,2021.0,11.0
11118,Grupo : PORCELANATO de la familia SANITARIOS E IMPORTACIONES,5288,5288,769.41,60293.7499746559,42173285.6981,4217328.4699,46390614168.0,,2021-12-28,2021.0,12.0
